job_id,timestamp,model_type,framework,gpu_type,num_gpus,batch_size,dataset_size,cpu_cores,ram_gb,estimated_flops,distributed_training,mixed_precision,runtime_hours,peak_vram_gb,gpu_utilization,failed,failure_reason
e8333627-2bd2-458e-8a28-3b07f8200f6a,2025-04-19T06:19:00,recommendation,pytorch,t4,1,256,9711180,8,16,26554007812500.0,False,True,0.153,30.858,90.929,False,none
4f5bd691-e6d9-4191-aacb-2f7b0b80a509,2025-08-03T11:00:00,stable_diffusion,jax,rtx4090,2,128,8965904,24,128,1050691875000000.0,True,False,3.417,34.96,87.155,False,none
675dce1f-419c-4f14-b702-21ed87df722d,2025-03-19T10:25:00,bert,tensorflow,a100,4,512,1853339,16,32,9049506835937.5,True,True,0.05,22.215,80.796,False,none
d158bb8d-4b5b-4523-9282-d914e9ea70d3,2025-06-26T18:06:00,vision_transformer,tensorflow,rtx4090,4,32,1877426,8,512,264013031250000.0,True,False,0.279,21.399,58.441,False,none
944107a6-003a-4667-86e9-8fdedbba8ec8,2025-12-01T22:56:00,bert,tensorflow,t4,4,16,2273876,48,32,355293125000000.0,True,False,0.72,17.024,86.631,True,oom
d0a95dbc-e3bb-419d-852b-d06c6900f501,2025-10-04T21:45:00,bert,jax,rtx4090,2,64,8624869,48,256,336908945312500.0,True,True,0.562,16.399,74.272,False,none
96021928-b04c-4ed1-9f7b-fbbcf370ec62,2025-05-20T05:18:00,bert,jax,t4,4,64,2273396,96,256,88804531250000.0,True,False,0.157,20.608,68.523,True,oom
c7c9bad7-3178-40ec-8bde-4892b1f39dd9,2025-11-07T12:14:00,vision_transformer,jax,v100,4,512,5577613,32,512,49021989257812.5,True,True,0.079,29.604,66.519,False,none
eed11f8d-682d-49b7-9d4c-1f8f302ea3d7,2025-12-01T01:29:00,stable_diffusion,pytorch,rtx4090,2,8,2712695,24,16,5086303125000000.0,True,True,13.973,21.189,58.641,False,none
b5e662dc-ca26-4759-aed4-3a73a9dd8eca,2025-05-25T21:08:00,stable_diffusion,tensorflow,v100,4,32,1613188,96,256,756181875000000.0,False,True,1.846,23.391,82.17,False,none
71dca1f7-cee6-417e-a198-d4050490a7f0,2025-12-03T05:30:00,resnet,tensorflow,rtx4090,1,128,9962648,16,128,62266550000000.0,False,False,0.181,22.897,50.271,False,none
a0acf131-42da-4f3c-b2f7-d4408e86f3e2,2025-01-27T13:59:00,resnet,jax,a100,2,64,9774427,96,128,122180337500000.0,True,True,0.121,11.108,89.362,False,none
bf303b02-96d3-499c-806e-7dc4a97ec8c3,2025-12-18T12:30:00,gpt,pytorch,a100,8,64,1835141,32,64,344088937500000.0,True,True,0.268,24.004,77.435,False,none
f24551f3-8367-4cc0-a39e-f516ce4c0501,2025-01-13T03:29:00,resnet,pytorch,t4,2,16,4835550,16,32,241777500000000.0,True,True,0.592,9.667,78.605,False,none
17b70a24-b258-4ada-84fb-2311d65f42b5,2025-11-05T22:51:00,resnet,jax,a100,2,512,9904276,48,512,15475431250000.0,True,True,0.05,23.321,65.554,False,none
3f80078b-1d60-42c7-beb9-b68dbc8ce0db,2025-07-14T12:27:00,recommendation,pytorch,rtx4090,1,128,3466297,48,32,18956311718750.0,False,False,0.054,24.797,73.011,False,none
cca2c42f-bff5-4eba-9259-32aea37ec433,2025-04-30T08:01:00,bert,tensorflow,t4,2,32,8851585,96,16,691530078125000.0,True,True,2.741,16.899,71.722,True,oom
c3eccb27-bf0e-4af7-b47a-ca12be3a69e2,2025-05-18T13:46:00,stable_diffusion,tensorflow,rtx4090,1,32,5904244,96,128,2767614375000000.0,False,False,18.901,31.398,58.936,False,none
a4455473-733c-4bb5-8565-737bf3db6e82,2025-01-07T16:07:00,vision_transformer,tensorflow,a100,4,128,9340338,8,16,328371257812500.0,True,True,0.278,19.964,84.714,False,none
5e7a04a5-713a-48ee-8ed4-3202bcf91874,2025-11-10T20:36:00,gpt,jax,a100,8,16,2844945,8,64,2133708750000000.0,True,True,1.496,22.334,79.582,False,none
ae8c7e74-1752-4cc8-9120-3bfee18341c7,2025-08-10T14:11:00,bert,tensorflow,a100,2,512,2604534,48,32,12717451171875.0,True,True,0.05,27.749,77.944,False,none
01fa097c-00db-4809-a11f-ea82d7232965,2025-11-14T16:31:00,recommendation,tensorflow,a100,2,256,7247968,32,16,19818662500000.0,True,True,0.05,19.263,90.282,False,none
186eea2f-603f-4880-8302-36a0bc67a77e,2025-03-23T10:37:00,resnet,tensorflow,v100,1,128,5209491,8,256,32559318750000.0,False,True,0.111,19.764,85.154,False,none
982fed34-cb02-4b39-aea6-1e39d25af955,2025-11-07T08:51:00,resnet,jax,t4,2,64,1719494,16,512,21493675000000.0,True,True,0.056,13.823,76.479,False,none
1582dc91-935d-4e19-a53c-7d7891ea00d2,2025-07-25T21:11:00,stable_diffusion,jax,t4,1,128,646125,96,64,75717773437500.0,False,True,1.159,38.666,77.488,False,none
1b8cc851-508a-4abb-b787-ae97c1ac3e20,2025-11-13T05:18:00,vision_transformer,tensorflow,a100,1,128,9594588,32,256,337309734375000.0,False,True,1.27,26.643,74.696,False,none
44f6787d-072a-41e3-8178-11429897c861,2025-09-20T13:48:00,vision_transformer,pytorch,t4,1,128,2969592,8,32,104399718750000.0,False,True,1.014,33.156,70.353,False,none
bef12a20-3dd8-4420-9bce-142e5f5a965a,2025-07-12T18:41:00,gpt,tensorflow,t4,8,32,3297006,32,64,1236377250000000.0,True,True,2.421,28.654,72.36,False,none
391160ef-4cd3-4479-9378-74dcd2edc84c,2025-05-18T11:25:00,gpt,tensorflow,v100,4,64,4639544,16,128,869914500000000.0,True,False,2.819,34.4,55.585,False,none
eaff38ec-708c-497b-888b-3a5ed008c947,2025-12-07T16:53:00,gpt,tensorflow,rtx4090,4,8,783135,48,64,1174702500000000.0,True,True,1.911,23.575,77.443,False,none
fe08b7ba-b97f-4f36-b9bf-dea1e7da64d1,2025-05-18T16:02:00,gpt,jax,t4,2,64,8247075,48,64,1546326562500000.0,True,True,14.961,34.028,71.612,True,oom
60a9881c-10d2-4cd2-b433-673bf7fe57d6,2025-11-19T09:10:00,stable_diffusion,tensorflow,v100,8,128,7195476,64,256,843219843750000.0,True,True,1.094,24.928,65.681,False,none
d359aa7c-2a45-45c1-a77e-63712217b75a,2025-11-04T20:32:00,stable_diffusion,jax,t4,4,16,3635240,32,16,3408037500000000.0,True,True,11.628,24.98,81.0,True,oom
162b54f2-2c16-43a4-8949-c74ac9aae129,2025-04-30T04:08:00,bert,pytorch,a100,4,128,160966,96,64,3143867187500.0,True,True,0.05,15.536,72.818,False,none
46c6e43c-e8e2-400d-8c65-9647ba726c81,2025-11-25T05:47:00,resnet,tensorflow,t4,1,32,1321006,48,32,33025150000000.0,False,True,0.161,13.823,74.028,False,none
d208cb83-e0f0-4a71-b6e3-d5f5bc44bda7,2025-10-03T16:25:00,gpt,jax,v100,1,16,8795175,48,512,6596381250000000.0,False,False,97.414,34.4,74.241,False,none
2e29e146-8c5e-40a6-99be-43ac8c679693,2025-02-18T05:29:00,resnet,pytorch,v100,2,512,1333120,64,16,2083000000000.0,True,True,0.05,25.912,87.895,False,none
d4d45276-225d-4eeb-bb3e-437498a7d842,2025-03-05T14:14:00,stable_diffusion,jax,a100,2,16,4234147,96,16,3969512812500000.0,True,False,11.812,25.673,84.02,False,none
76047ac4-b9c0-4dce-8788-aa0d7a9cfa10,2025-11-22T15:57:00,gpt,tensorflow,v100,4,128,8291890,64,64,777364687500000.0,True,True,2.612,30.382,52.178,False,none
5f4caff5-1fad-4249-8145-3453fc1ebe4b,2025-12-21T18:40:00,gpt,jax,t4,2,8,6444192,8,256,9666288000000000.0,True,False,86.452,34.944,64.867,True,oom
b1f3628a-fc62-45ad-b9f8-3551b8f38535,2025-12-25T09:32:00,resnet,tensorflow,a100,1,32,365839,16,32,9145975000000.0,False,True,0.05,11.108,93.078,False,none
c8eb5b10-45f2-42f3-815b-8988602379f0,2025-07-01T06:26:00,stable_diffusion,tensorflow,rtx4090,1,8,2915888,16,128,5467290000000000.0,False,False,31.775,27.099,81.78,True,oom
852d8f1f-2cae-4796-abe3-70039984b4cd,2025-06-24T16:45:00,gpt,pytorch,a100,2,16,1290953,48,512,968214750000000.0,True,True,2.354,24.004,76.307,False,none
a0aa746b-d859-49d6-86d8-4f00f5480d57,2025-12-16T04:25:00,vision_transformer,tensorflow,rtx4090,4,64,983964,24,256,69184968750000.0,True,True,0.065,19.008,86.875,False,none
d5b65fc8-0243-4a33-b68d-c7cad74108b9,2025-03-27T05:35:00,recommendation,jax,a100,2,16,4118650,64,256,180190937500000.0,True,False,0.193,11.273,73.923,False,none
934620bf-ab32-4375-ab74-dd89f2c58aa4,2025-12-25T02:38:00,bert,jax,rtx4090,1,32,6846122,16,16,534853281250000.0,False,True,1.537,16.399,99.0,False,none
80cc0d58-9bef-4211-bf3c-2cfb2cc979f9,2025-06-04T11:04:00,gpt,pytorch,a100,8,64,2014470,24,64,377713125000000.0,True,True,0.277,24.004,81.265,False,none
54432c6d-89b6-40c7-90b6-42a6ad996416,2025-01-04T14:26:00,vision_transformer,tensorflow,t4,2,32,8034714,24,32,1129881656250000.0,True,True,6.096,22.409,75.191,False,none
ace0514f-7ff4-4877-80fd-9617f5b56fa9,2025-08-04T10:19:00,recommendation,tensorflow,t4,2,512,6847333,24,32,9361588085937.5,True,True,0.05,30.858,84.584,False,none
c7f787d7-2b94-416f-a0fd-128ae8ed6c0b,2025-08-28T10:20:00,resnet,pytorch,a100,1,128,6322905,64,256,39518156250000.0,False,True,0.067,17.787,82.368,False,none
92d39c52-4ec8-41d6-8030-79eeeabf5531,2025-10-03T02:12:00,resnet,pytorch,v100,2,512,5147705,32,256,8043289062500.0,False,True,0.05,25.912,96.962,True,nan_loss
809d2365-ef5c-426f-b2a6-52a7f0926d00,2025-01-06T21:50:00,gpt,pytorch,v100,1,16,1466998,96,512,1100248500000000.0,False,True,10.072,28.208,89.578,False,none
9918451c-b95c-4a46-8314-614524071639,2025-05-11T22:28:00,resnet,tensorflow,t4,1,32,9344837,8,64,233620925000000.0,False,True,1.283,13.823,58.342,False,none
518c0a76-adff-4517-bf99-4223d00ea24d,2025-02-11T06:27:00,gpt,tensorflow,rtx4090,8,64,5024971,16,256,942182062500000.0,False,False,0.902,30.899,75.539,False,none
aaf2430c-ff0e-4771-84d5-1c99fd960be5,2025-12-17T12:35:00,gpt,tensorflow,t4,8,16,5975792,24,512,4481844000000000.0,True,False,12.308,33.894,99.0,False,none
61ead899-bfce-4d7d-8ff9-e3235c58a6b6,2025-07-31T04:03:00,stable_diffusion,pytorch,t4,2,32,5392405,32,512,2527689843750000.0,True,True,18.793,27.919,64.004,True,oom
5e29a5bb-9d78-4bc7-a095-d51ffbe227f0,2025-09-22T23:03:00,bert,jax,a100,1,32,4021005,32,64,314141015625000.0,False,False,1.143,18.946,64.854,False,none
7fd59b06-6977-4149-a31e-2bbaad18035c,2025-01-12T09:57:00,resnet,jax,rtx4090,1,256,7000283,96,32,21875884375000.0,False,True,0.05,24.616,84.185,False,none
30cd35da-d49c-4ab1-8d16-b6e92f3a6e16,2025-06-21T06:40:00,resnet,tensorflow,a100,2,256,6860605,24,64,21439390625000.0,True,False,0.05,21.692,62.317,False,none
6ba014d4-9985-4550-9452-3532309a0133,2025-08-31T07:53:00,stable_diffusion,tensorflow,a100,8,64,8900252,32,256,2085996562500000.0,True,True,1.406,21.052,83.838,False,none
f4d2c92f-5e14-408b-be5a-a17adfac3b8f,2025-07-28T11:42:00,gpt,jax,v100,1,128,8838851,8,64,828642281250000.0,False,False,9.292,46.102,53.758,False,none
b32a2b12-f4a7-4211-b8c1-d174fcaffaca,2025-12-26T02:45:00,resnet,pytorch,t4,1,256,7111417,48,256,22223178125000.0,False,False,0.118,35.392,79.167,False,none
3e9d13cf-4a05-4e67-a2b7-3e4fe192e4ff,2025-12-12T21:04:00,gpt,jax,a100,2,128,505943,8,64,47432156250000.0,True,True,0.129,30.11,90.481,False,none
60bf9a10-f7a8-468e-940f-40b8cff7a5c6,2025-09-17T23:18:00,gpt,tensorflow,a100,4,16,7613045,48,32,5709783750000000.0,True,False,10.389,28.08,99.0,False,none
6a1350ab-f35b-43b1-970f-d7b735c6a5da,2025-11-24T14:41:00,vision_transformer,pytorch,v100,1,128,5911420,48,16,207823359375000.0,False,True,1.487,29.604,92.102,False,none
d2994d00-a5c1-4697-addb-22b7351af3b6,2025-12-07T19:15:00,stable_diffusion,pytorch,t4,8,128,9351201,8,256,1095843867187500.0,True,False,2.522,34.048,79.288,True,oom
3a8c6d5d-090e-4c54-a9a5-f8c822c69cc1,2025-10-07T19:38:00,resnet,tensorflow,a100,2,128,2211596,96,32,13822475000000.0,True,True,0.05,13.874,84.034,False,none
b4e01c3d-80d7-4175-99c1-37e527009345,2025-12-11T03:07:00,vision_transformer,tensorflow,rtx4090,1,256,8688945,8,128,152735361328125.0,False,False,0.77,41.42,78.377,False,none
4ec46b46-d2eb-4b33-8b84-266d73fc331e,2025-11-22T07:38:00,stable_diffusion,jax,t4,1,8,6052876,48,512,1.13491425e+16,False,False,199.955,31.949,66.72,True,oom
b3a69f3f-be29-47fc-952f-764fe91b14fb,2025-11-09T14:49:00,gpt,jax,v100,1,32,3729359,64,16,1398509625000000.0,False,True,15.29,30.382,83.531,False,none
e5647afc-bf07-41ba-b26c-59ece1a39042,2025-02-09T02:36:00,recommendation,tensorflow,t4,2,128,3597535,16,256,19674019531250.0,True,True,0.05,19.103,79.299,True,oom
125e31ad-9209-4b77-a79c-4da6dbfce595,2025-12-14T14:24:00,bert,pytorch,rtx4090,4,16,7615333,8,256,1189895781250000.0,True,True,0.908,11.841,63.962,False,none
e726ba70-1174-410d-9f78-75d35cb53679,2025-11-17T15:08:00,resnet,pytorch,v100,1,512,8047161,48,16,12573689062500.0,False,True,0.05,34.607,77.737,False,none
043c6add-c2aa-4abc-a816-009ad42a8a61,2025-04-27T00:29:00,vision_transformer,pytorch,v100,1,64,6617421,48,256,465287414062500.0,False,True,3.713,25.256,63.651,False,none
9647c0c0-9604-4c5e-8437-5ee8dfc2b300,2025-03-14T07:11:00,bert,jax,t4,2,32,4925628,64,512,384814687500000.0,True,False,1.618,20.608,81.563,True,oom
a8aa2218-5454-46bd-895f-2584495df7e7,2025-08-25T13:53:00,resnet,jax,t4,2,64,72346,16,512,904325000000.0,True,True,0.05,13.823,93.273,False,none
a9e1aedf-7a06-416f-9b77-be89372f7de8,2025-06-16T04:11:00,bert,jax,rtx4090,4,512,7534503,64,16,36789565429687.5,True,True,0.05,23.449,86.543,False,none
67e4ab58-a842-4d51-a05c-2a691d1a5ee7,2025-10-27T17:33:00,resnet,tensorflow,a100,1,256,7059987,32,128,22062459375000.0,False,True,0.05,23.321,61.092,True,oom
98714436-084c-4c1e-ae1f-18ce2380a193,2025-12-24T19:48:00,resnet,jax,v100,1,16,2890164,16,32,144508200000000.0,False,False,0.553,12.4,69.912,False,none
64e4523b-ca3e-4358-a094-7bff3b4589c4,2025-10-24T08:37:00,recommendation,pytorch,rtx4090,2,128,4711724,24,16,25767240625000.0,True,True,0.05,16.203,72.724,False,none
893bb1dd-6562-4ac0-a18a-927c5f3fc3ab,2025-02-17T06:48:00,gpt,jax,t4,1,16,2444540,32,256,1833405000000000.0,False,True,30.954,31.593,62.842,False,none
c643b060-a1de-4179-9d61-5dd602b6c8ee,2025-07-09T03:43:00,gpt,pytorch,a100,4,16,1888748,16,512,1416561000000000.0,True,True,2.179,23.026,92.441,False,none
e89f02b7-dced-4f89-90db-4849e9b08632,2025-01-13T09:23:00,recommendation,jax,a100,1,32,7810870,96,128,170862781250000.0,False,True,0.402,12.584,87.313,False,none
4f26d527-573f-475e-95ad-fd9bc8355057,2025-07-31T19:17:00,stable_diffusion,pytorch,a100,4,32,7473096,64,128,3503013750000000.0,True,False,5.14,25.673,78.103,False,none
3a598413-9b7a-4e96-b124-0a694b4608ff,2025-10-25T13:41:00,vision_transformer,pytorch,a100,2,256,4001738,16,64,70343050781250.0,True,True,0.113,26.643,74.382,True,oom
e3e2e767-94c8-4772-8eaa-16acf8ac33e9,2025-04-11T09:00:00,gpt,jax,a100,4,32,2213885,48,16,830206875000000.0,False,True,1.266,24.004,75.922,False,none
bda705a8-7934-4ac1-a456-64bfa08ffcdd,2025-04-16T03:09:00,resnet,tensorflow,t4,1,32,4695326,32,32,117383150000000.0,False,True,0.555,13.823,80.9,False,none
b868d2be-c46f-4f8b-b087-b87068bef776,2025-07-21T01:05:00,resnet,jax,v100,2,512,3484186,8,16,5444040625000.0,True,True,0.05,25.912,78.179,True,data_loader_stall
5d25808d-7d3f-47dc-ad2f-8073c1a6107f,2025-02-11T08:11:00,vision_transformer,pytorch,v100,1,32,6424870,96,256,903497343750000.0,False,True,5.566,22.182,72.165,False,none
a4decf51-cb09-4940-8f14-a24f83867929,2025-09-22T11:03:00,bert,tensorflow,a100,2,64,5529171,32,128,215983242187500.0,True,False,0.305,18.946,90.14,False,none
0822efc4-04a1-4b13-9493-92f031a1fa4e,2025-04-20T23:23:00,gpt,pytorch,v100,2,128,707068,24,64,66287625000000.0,True,True,0.357,33.456,76.509,False,none
8eb0ec1b-3fee-4f62-9056-5dbabbb05cbd,2025-05-19T16:53:00,recommendation,tensorflow,v100,1,64,4473896,24,256,48933237500000.0,False,True,0.19,17.056,58.312,False,none
a7029690-d3ae-442e-a244-9ac40cb6698a,2025-04-22T04:33:00,stable_diffusion,tensorflow,a100,2,128,6778163,96,256,794315976562500.0,True,True,2.16,27.158,72.895,False,none
0595047a-2831-4d2d-bf0e-426c5a284453,2025-02-08T14:33:00,bert,pytorch,v100,4,64,3871812,64,64,151242656250000.0,True,False,0.218,18.4,73.27,False,none
75e292b1-8e40-45a3-9cb4-264952b19f2c,2025-06-13T19:41:00,bert,pytorch,v100,2,256,2421002,16,64,23642597656250.0,False,False,0.06,30.102,59.886,True,oom
94b73730-cb6a-4773-a1a3-223009114583,2025-08-07T14:31:00,recommendation,jax,t4,2,256,4190876,24,64,11459426562500.0,True,False,0.05,29.234,92.112,False,none
ef5b7b0f-526d-4dde-a76e-6feed00916e2,2025-05-30T23:07:00,recommendation,tensorflow,t4,1,512,845755,48,128,1156305664062.5,False,False,0.05,49.508,58.276,False,none
03292aff-53bf-4ded-8f6a-6cc0c483d436,2025-12-30T05:57:00,stable_diffusion,tensorflow,v100,8,128,9223874,16,32,1080922734375000.0,True,True,1.453,24.928,89.988,False,none
8a927837-bb61-4baf-a18b-cdce70d567f7,2025-04-28T13:09:00,gpt,tensorflow,a100,1,16,3431995,24,32,2573996250000000.0,False,True,17.657,25.387,74.728,False,none
65df32ec-5a3f-4a1c-957a-f2ff9f509f1a,2025-09-23T01:35:00,vision_transformer,pytorch,a100,1,16,1363056,48,128,383359500000000.0,False,True,1.322,18.007,58.406,False,none
05333a48-3557-44f9-9297-ff5411cd3fbb,2025-08-30T16:45:00,stable_diffusion,tensorflow,a100,8,32,4066847,24,128,1906334531250000.0,True,False,1.343,24.48,86.731,False,none
4e3a158d-c589-4ede-8c8c-55103c83bd64,2025-09-05T08:02:00,stable_diffusion,pytorch,rtx4090,8,32,2014519,96,64,944305781250000.0,True,True,0.682,21.189,87.08,False,none
dbd67186-ae88-4a11-b764-09356aab769c,2025-07-29T02:34:00,recommendation,pytorch,t4,2,128,1064928,16,512,5823825000000.0,True,True,0.05,19.103,87.505,True,oom
e4b0e342-7476-4e1a-bd00-6ea9bb6e9ea2,2025-09-17T21:19:00,recommendation,pytorch,v100,2,128,176933,96,512,967602343750.0,True,True,0.05,17.056,72.766,False,none
01ad0aea-5632-44ea-88e2-d0ddaa654af2,2025-05-10T03:49:00,recommendation,tensorflow,v100,1,256,8482148,64,512,23193373437500.0,False,False,0.105,33.6,64.131,False,none
c493ff34-44be-4148-b852-6b10cea57940,2025-04-16T12:21:00,bert,pytorch,a100,4,256,6112106,48,512,59688535156250.0,True,False,0.05,22.32,78.406,False,none
5cdfcb75-fda1-4c44-a23b-8da5790a411e,2025-03-11T04:21:00,resnet,jax,rtx4090,2,128,5291550,32,512,33072187500000.0,False,False,0.05,17.86,67.757,False,none
519f7d3f-709f-4e3b-bc68-e5517e7c45d3,2025-05-29T12:44:00,resnet,jax,rtx4090,2,16,1578132,48,16,78906600000000.0,True,True,0.074,8.199,86.544,False,none
566c8ff7-e081-4ccb-942d-eb8df1f33066,2025-08-05T18:05:00,bert,tensorflow,v100,1,512,2392673,8,64,11682973632812.5,False,True,0.061,39.527,64.807,True,oom
70241929-996a-4d38-abc0-242ab3eec479,2025-02-14T11:29:00,stable_diffusion,tensorflow,t4,8,32,5291513,96,16,2480396718750000.0,False,False,6.432,30.464,80.888,True,oom
639f194d-2d7d-4705-b3af-9233731b53a9,2025-12-17T09:09:00,bert,jax,a100,2,64,7079689,64,16,276550351562500.0,True,False,0.437,18.946,64.22,False,none
0431f415-8e27-44cf-9113-e92dea6e298a,2025-04-14T10:09:00,bert,jax,rtx4090,2,64,8306552,32,256,324474687500000.0,True,True,0.517,16.399,74.81,False,none
1ecc4a02-1166-434b-ac12-c39d59746d05,2025-11-12T09:39:00,stable_diffusion,tensorflow,a100,2,64,9212841,32,512,2159259609375000.0,True,False,5.708,29.746,75.533,False,none
5917cb3f-03f9-4a44-9638-4b96e7e430b7,2025-08-15T14:04:00,recommendation,tensorflow,rtx4090,1,16,4310854,32,16,188599862500000.0,False,False,0.571,13.68,69.654,False,none
cfd98c7d-a111-4886-a768-2419b734d9e7,2025-09-05T13:59:00,vision_transformer,jax,rtx4090,1,128,4030211,64,64,141687105468750.0,False,False,0.67,34.297,88.753,True,oom
a8ddc73a-17b8-45ab-9266-ea46163944ca,2025-06-12T11:57:00,stable_diffusion,jax,a100,8,16,7863522,64,256,7372051875000000.0,True,False,5.701,23.636,75.217,False,none
9786b4e0-eead-489d-a5c4-dcb6c611b22f,2025-10-30T10:29:00,recommendation,jax,a100,2,16,6800511,8,64,297522356250000.0,True,True,0.3,9.244,82.867,False,none
a5f5d1a6-e2d0-4d7f-8563-b1dd3d6e4fdd,2025-06-02T03:22:00,bert,jax,t4,1,512,6801868,24,32,33212246093750.0,False,True,0.285,44.27,88.018,False,none
5512fdca-0faf-43b4-9f57-7a1e0d76027c,2025-12-17T17:35:00,gpt,pytorch,v100,1,128,5640543,24,512,528800906250000.0,False,True,6.499,37.804,91.568,False,none
b36818fc-24c6-46b0-8e5f-4561b57da031,2025-09-30T19:06:00,gpt,tensorflow,a100,2,64,1063855,16,256,199472812500000.0,True,False,0.529,33.346,89.125,False,none
c6f13591-8d1f-47e5-809e-60991331bc06,2025-08-11T15:52:00,stable_diffusion,jax,v100,2,64,4233884,48,32,992316562500000.0,True,True,4.489,27.102,62.146,False,none
2f54e40d-40d5-497c-bc52-05cb371b0837,2025-06-10T04:05:00,recommendation,jax,a100,2,16,4698754,16,16,205570487500000.0,True,False,0.246,11.273,76.583,False,none
aea164ff-03c9-48c8-9492-025158fdb7d2,2025-10-05T18:45:00,resnet,jax,t4,1,64,4965193,32,64,62064912500000.0,False,True,0.349,17.266,73.108,False,none
5d6a9db9-a9bd-497f-91f4-dee88f56f6b8,2025-08-04T04:46:00,recommendation,jax,t4,2,16,4780055,96,64,209127406250000.0,True,False,0.661,14.029,74.19,False,none
c0371e12-8fbf-4000-9418-3f82976c3c59,2025-07-09T18:47:00,vision_transformer,jax,t4,1,256,6010984,16,128,105661828125000.0,False,True,1.123,40.042,69.241,False,none
c3e67fc1-272a-463e-b42a-0a3f2a5b89b2,2025-10-05T05:21:00,recommendation,tensorflow,rtx4090,2,16,146325,48,16,6401718750000.0,True,False,0.05,11.899,63.734,False,none
0aca03ae-a264-432b-a68d-2fe2816f4b08,2025-06-14T20:36:00,resnet,tensorflow,rtx4090,2,64,8582989,16,128,107287362500000.0,True,True,0.117,11.725,69.473,False,none
0ebc0f3d-a62b-4388-a8e9-9296b08777f6,2025-07-02T15:14:00,stable_diffusion,jax,t4,2,16,6290308,16,256,5897163750000000.0,True,True,45.179,26.198,74.424,False,none
cc63c11c-7e6e-4887-a0c7-51878028d419,2025-11-20T09:24:00,resnet,jax,rtx4090,2,128,2884520,96,64,18028250000000.0,True,False,0.05,17.86,97.002,False,none
f801778c-be98-4593-bcf1-39faa186798b,2025-04-06T10:53:00,bert,pytorch,t4,1,128,7166808,64,64,139976718750000.0,False,False,1.217,33.714,78.139,True,oom
9a75df12-6570-4ff0-95b1-98e9473fba66,2025-11-01T08:16:00,stable_diffusion,tensorflow,rtx4090,4,32,5271871,64,256,2471189531250000.0,False,False,5.407,27.099,87.205,True,oom
5b612716-b19a-412e-80bd-b5163c3a3cdc,2025-07-23T21:43:00,gpt,jax,a100,1,128,3906918,96,64,366273562500000.0,False,True,2.44,34.023,67.809,False,none
51072628-5047-4947-811c-4d5835b27ffb,2025-09-01T23:20:00,gpt,pytorch,rtx4090,4,16,812733,32,32,609549750000000.0,True,False,0.925,29.64,44.869,True,oom
d7b835cc-16bc-40a8-9978-13d838fb51ad,2025-10-12T19:01:00,gpt,pytorch,t4,1,16,1050843,64,16,788132250000000.0,False,True,12.591,31.593,96.685,True,oom
2a43f4a5-b6cc-4b93-b78b-a77d605b5d6e,2025-11-12T02:29:00,resnet,pytorch,a100,2,64,6364125,24,32,79551562500000.0,True,True,0.066,11.108,63.839,False,none
50c335d9-b612-4cc1-b036-da2008616d62,2025-08-22T23:21:00,resnet,tensorflow,rtx4090,2,128,165726,64,16,1035787500000.0,False,True,0.05,14.645,77.591,False,none
0ca323e9-83bb-40f6-b252-ec623871c293,2025-08-28T13:28:00,recommendation,pytorch,v100,1,256,7381427,8,128,20183589453125.0,False,False,0.091,33.6,89.9,False,none
95536ed7-4fd4-4eda-b392-bae9d14cdbdf,2025-07-20T20:56:00,stable_diffusion,tensorflow,v100,2,32,8394102,24,128,3934735312500000.0,True,True,17.582,24.928,91.256,True,cuda_error
2b05330c-454b-4f8a-987a-60a715d17a54,2025-04-16T01:11:00,vision_transformer,tensorflow,v100,4,32,1874173,16,256,263555578125000.0,False,False,0.453,22.525,66.328,False,none
00f4b985-501e-4340-84fe-59130b0c15f8,2025-09-13T23:08:00,gpt,tensorflow,a100,8,8,5298729,96,512,7948093500000000.0,True,True,5.502,21.845,69.099,False,none
e9a6af0c-4db7-4707-a1e0-c0e3037f3bb3,2025-07-30T20:53:00,gpt,pytorch,t4,4,64,9470340,16,128,1775688750000000.0,True,False,8.594,38.528,91.589,True,oom
9faedd2d-d299-4e7e-a5b6-c49c86edfdf9,2025-06-08T21:22:00,resnet,jax,rtx4090,2,256,613249,48,128,1916403125000.0,False,False,0.05,22.897,81.978,False,none
0edb2b67-67a2-40bf-8ce1-73265b5d1b45,2025-08-05T20:08:00,recommendation,pytorch,a100,2,16,1696678,48,64,74229662500000.0,True,True,0.069,9.244,66.447,False,none
efca34f7-eba1-433c-a6e9-e7ef2dfad3ca,2025-03-08T00:15:00,stable_diffusion,tensorflow,v100,1,64,562164,48,16,131757187500000.0,False,True,1.248,30.176,70.788,False,none
d9648c4d-fbc0-40c9-a812-51dd5347fc21,2025-11-01T11:40:00,resnet,tensorflow,t4,2,256,40702,24,64,127193750000.0,True,True,0.05,22.135,80.549,True,oom
f8254230-6eb1-4c0c-b3b2-7295365328a6,2025-01-22T16:11:00,stable_diffusion,jax,t4,8,8,8102282,48,64,1.519177875e+16,True,True,33.988,23.511,69.216,True,oom
ae78dfc1-cf27-41d6-bfbb-fa82b11dea97,2025-12-25T03:52:00,gpt,jax,a100,4,16,4423005,24,32,3317253750000000.0,True,True,4.346,23.026,79.472,False,none
